stationno,O_LINENO,O_TERMINALNO,O_TIME,O_LONGITUDE,O_LATITUDE,O_UP,sub_time_stamp,time_stamp
10,1.0,901530.0,2017-10-17 12:57:42,117.185,39.1348,0.0,90.0,1508216262.0
11,1.0,901530.0,2017-10-17 12:59:03,117.181,39.1354,0.0,81.0,1508216343.0
12,1.0,901530.0,2017-10-17 13:00:44,117.18,39.1397,0.0,101.0,1508216444.0
13,1.0,901530.0,2017-10-17 13:01:53,117.179,39.141999999999996,0.0,69.0,1508216513.0
14,1.0,901530.0,2017-10-17 13:02:43,117.18299999999999,39.1431,0.0,80.3428571428571,1508216563.0
15,1.0,901530.0,2017-10-17 13:07:52,117.189,39.1517,0.0,309.0,1508216872.0
16,1.0,901530.0,2017-10-17 13:10:32,117.19200000000001,39.1553,0.0,160.0,1508217032.0
17,1.0,901530.0,2017-10-17 13:11:33,117.194,39.1573,0.0,61.0,1508217093.0
18,1.0,901530.0,2017-10-17 13:13:03,117.197,39.1592,0.0,90.0,1508217183.0
19,1.0,901530.0,2017-10-17 13:15:49,117.2,39.1627,0.0,166.0,1508217349.0
21,1.0,901530.0,2017-10-17 13:18:10,117.213,39.165,0.0,76.23076923076923,1508217490.1304348
20,1.0,901530.0,2017-10-17 13:18:39,117.211,39.165,0.0,170.0,1508217519.0
22,1.0,901530.0,2017-10-17 13:19:37,117.21799999999999,39.1653,0.0,86.86956521739128,1508217577.0
23,1.0,901530.0,2017-10-17 13:21:12,117.22,39.1669,0.0,95.0,1508217672.0
24,1.0,901530.0,2017-10-17 13:23:42,117.21600000000001,39.1704,0.0,150.0,1508217822.0
25,1.0,901530.0,2017-10-17 13:24:59,117.21799999999999,39.1729,0.0,77.59090909090907,1508217899.590909
26,1.0,901530.0,2017-10-17 13:26:14,117.221,39.1743,0.0,74.66666666666669,1508217974.2575758
27,1.0,901530.0,2017-10-17 13:27:49,117.225,39.1766,0.0,95.22727272727273,1508218069.4848485
28,1.0,901530.0,2017-10-17 13:29:08,117.2295,39.1774,0.0,78.85185185185186,1508218148.3367004
29,1.0,901530.0,2017-10-17 13:30:18,117.23100000000001,39.175,0.0,70.1111111111112,1508218218.4478116
30,1.0,901530.0,2017-10-17 13:31:54,117.23299999999999,39.173,0.0,95.90476190476184,1508218314.3525734
31,1.0,901530.0,2017-10-17 13:38:07,117.234,39.1723,0.0,372.7910447761194,1508218687.143618
2,1.0,901530.0,2017-10-17 14:39:24,117.199,39.1259,0.0,61.0,1508222364.0
3,1.0,901530.0,2017-10-17 14:41:34,117.195,39.1224,0.0,130.0,1508222494.0
4,1.0,901530.0,2017-10-17 14:43:43,117.19200000000001,39.1206,0.0,129.0,1508222623.0
5,1.0,901530.0,2017-10-17 14:47:59,117.18700000000001,39.1227,0.0,256.0,1508222879.0
6,1.0,901530.0,2017-10-17 14:51:20,117.178,39.1251,0.0,201.0,1508223080.0
7,1.0,901530.0,2017-10-17 14:53:36,117.18,39.1287,0.0,136.0,1508223216.0
8,1.0,901530.0,2017-10-17 14:54:18,117.18299999999999,39.1296,0.0,74.0,1508223258.0
9,1.0,901530.0,2017-10-17 14:56:18,117.186,39.1324,0.0,120.0,1508223378.0
10,1.0,901530.0,2017-10-17 14:57:02,117.186,39.1347,0.0,88.34146341463412,1508223422.0
11,1.0,901530.0,2017-10-17 14:59:47,117.181,39.1359,0.0,165.0,1508223587.0
12,1.0,901530.0,2017-10-17 15:02:37,117.18,39.1395,0.0,170.0,1508223757.0
13,1.0,901530.0,2017-10-17 15:03:47,117.18,39.1422,0.0,70.0,1508223827.0
14,1.0,901530.0,2017-10-17 15:04:57,117.18299999999999,39.1431,0.0,70.0,1508223897.0
15,1.0,901530.0,2017-10-17 15:07:52,117.189,39.1515,0.0,175.0,1508224072.0
16,1.0,901530.0,2017-10-17 15:10:35,117.19200000000001,39.1552,0.0,163.0,1508224235.0
17,1.0,901530.0,2017-10-17 15:12:05,117.195,39.1574,0.0,90.0,1508224325.0
18,1.0,901530.0,2017-10-17 15:13:26,117.197,39.1594,0.0,81.0,1508224406.0
19,1.0,901530.0,2017-10-17 15:15:45,117.2,39.1628,0.0,139.0,1508224545.0
20,1.0,901530.0,2017-10-17 15:18:12,117.211,39.165,0.0,147.0,1508224692.0
21,1.0,901530.0,2017-10-17 15:18:26,117.213,39.165,0.0,76.23076923076923,1508224706.1304348
22,1.0,901530.0,2017-10-17 15:19:53,117.21799999999999,39.1653,0.0,86.86956521739127,1508224793.0
23,1.0,901530.0,2017-10-17 15:21:33,117.22,39.1671,0.0,100.0,1508224893.0
24,1.0,901530.0,2017-10-17 15:23:53,117.21600000000001,39.1699,0.0,140.0,1508225033.0
25,1.0,901530.0,2017-10-17 15:25:13,117.219,39.1732,0.0,80.0,1508225113.0
26,1.0,901530.0,2017-10-17 15:26:03,117.221,39.1743,0.0,74.66666666666669,1508225163.0
27,1.0,901530.0,2017-10-17 15:27:33,117.225,39.1768,0.0,90.0,1508225253.0
28,1.0,901530.0,2017-10-17 15:28:13,117.2295,39.1774,0.0,78.85185185185186,1508225293.8888888
29,1.0,901530.0,2017-10-17 15:29:24,117.23100000000001,39.175,0.0,70.1111111111112,1508225364.0
30,1.0,901530.0,2017-10-17 15:30:33,117.23299999999999,39.1727,0.0,69.0,1508225433.0
31,1.0,901530.0,2017-10-17 15:45:34,117.234,39.1725,0.0,901.0,1508226334.0
2,1.0,901530.0,2017-10-17 16:55:00,117.199,39.1257,0.0,90.0,1508230500.0
3,1.0,901530.0,2017-10-17 16:56:29,117.195,39.1225,0.0,89.0,1508230589.0
4,1.0,901530.0,2017-10-17 16:58:40,117.19200000000001,39.1206,0.0,131.0,1508230720.0
5,1.0,901530.0,2017-10-17 17:02:51,117.18700000000001,39.1223,0.0,251.0,1508230971.0
6,1.0,901530.0,2017-10-17 17:06:21,117.182,39.1243,0.0,210.0,1508231181.0
7,1.0,901530.0,2017-10-17 17:09:36,117.179,39.1288,0.0,195.0,1508231376.0
8,1.0,901530.0,2017-10-17 17:10:12,117.18299999999999,39.1296,0.0,74.0,1508231412.0
9,1.0,901530.0,2017-10-17 17:11:47,117.186,39.1327,0.0,95.0,1508231507.0
10,1.0,901530.0,2017-10-17 17:13:07,117.186,39.1345,0.0,80.0,1508231587.0
11,1.0,901530.0,2017-10-17 17:15:47,117.18,39.1356,0.0,160.0,1508231747.0
12,1.0,901530.0,2017-10-17 17:17:47,117.18,39.1394,0.0,120.0,1508231867.0
13,1.0,901530.0,2017-10-17 17:19:27,117.181,39.1425,0.0,100.0,1508231967.0
14,1.0,901530.0,2017-10-17 17:20:17,117.18299999999999,39.1431,0.0,80.34285714285708,1508232017.0
15,1.0,901530.0,2017-10-17 17:25:02,117.189,39.1521,0.0,285.0,1508232302.0
16,1.0,901530.0,2017-10-17 17:26:52,117.193,39.1553,0.0,110.0,1508232412.0
17,1.0,901530.0,2017-10-17 17:28:02,117.195,39.1573,0.0,70.0,1508232482.0
18,1.0,901530.0,2017-10-17 17:29:21,117.197,39.1592,0.0,79.0,1508232561.0
19,1.0,901530.0,2017-10-17 17:32:01,117.2,39.1628,0.0,160.0,1508232721.0
20,1.0,901530.0,2017-10-17 17:35:04,117.211,39.165,0.0,183.0,1508232904.0
21,1.0,901530.0,2017-10-17 17:36:04,117.213,39.165,0.0,76.23076923076924,1508232964.0
22,1.0,901530.0,2017-10-17 17:37:34,117.21700000000001,39.1652,0.0,90.0,1508233054.0
23,1.0,901530.0,2017-10-17 17:39:45,117.22,39.1672,0.0,131.0,1508233185.0
24,1.0,901530.0,2017-10-17 17:42:04,117.21600000000001,39.1697,0.0,139.0,1508233324.0
25,1.0,901530.0,2017-10-17 17:43:19,117.21799999999999,39.1728,0.0,75.0,1508233399.0
26,1.0,901530.0,2017-10-17 17:44:24,117.221,39.174,0.0,65.0,1508233464.0
27,1.0,901530.0,2017-10-17 17:45:59,117.225,39.1765,0.0,95.0,1508233559.0
28,1.0,901530.0,2017-10-17 17:47:29,117.23,39.1777,0.0,90.0,1508233649.0
29,1.0,901530.0,2017-10-17 17:48:39,117.23200000000001,39.1749,0.0,70.0,1508233719.0
30,1.0,901530.0,2017-10-17 17:49:29,117.23299999999999,39.173,0.0,95.90476190476184,1508233769.0
31,1.0,901530.0,2017-10-17 18:18:06,117.234,39.1729,0.0,1717.0,1508235486.0
2,1.0,901530.0,2017-10-19 05:59:24,117.199,39.1258,0.0,175.14893617021278,1508363964.0
3,1.0,901530.0,2017-10-19 06:02:11,117.195,39.1224,0.0,167.0,1508364131.0
4,1.0,901530.0,2017-10-19 06:03:37,117.19200000000001,39.1205,0.0,86.0,1508364217.0
5,1.0,901530.0,2017-10-19 06:05:18,117.186,39.12300000000001,0.0,101.0,1508364318.0
6,1.0,901530.0,2017-10-19 06:07:54,117.178,39.1252,0.0,156.0,1508364474.0
7,1.0,901530.0,2017-10-19 06:09:44,117.179,39.1289,0.0,110.0,1508364584.0
8,1.0,901530.0,2017-10-19 06:10:20,117.18299999999999,39.1296,0.0,74.0,1508364620.0
9,1.0,901530.0,2017-10-19 06:12:31,117.186,39.1325,0.0,131.0,1508364751.0
10,1.0,901530.0,2017-10-19 06:13:46,117.186,39.1349,0.0,75.0,1508364826.0
11,1.0,901530.0,2017-10-19 06:15:21,117.181,39.135999999999996,0.0,95.0,1508364921.0
12,1.0,901530.0,2017-10-19 06:16:51,117.18,39.1393,0.0,90.0,1508365011.0
13,1.0,901530.0,2017-10-19 06:17:00,117.18,39.1422,0.0,87.55319148936171,1508365020.6571429
14,1.0,901530.0,2017-10-19 06:18:21,117.18299999999999,39.1431,0.0,80.34285714285714,1508365101.0
15,1.0,901530.0,2017-10-19 06:21:20,117.189,39.1516,0.0,179.0,1508365280.0
16,1.0,901530.0,2017-10-19 06:23:59,117.19200000000001,39.1553,0.0,159.0,1508365439.0
17,1.0,901530.0,2017-10-19 06:25:04,117.194,39.1573,0.0,65.0,1508365504.0
18,1.0,901530.0,2017-10-19 06:25:51,117.197,39.1592,0.0,92.45161290322581,1508365551.0
19,1.0,901530.0,2017-10-19 06:27:30,117.2,39.1628,0.0,99.0,1508365650.0
20,1.0,901530.0,2017-10-19 06:29:53,117.211,39.165,0.0,143.0,1508365793.0
21,1.0,901530.0,2017-10-19 06:30:06,117.213,39.165,0.0,76.23076923076923,1508365806.1304348
22,1.0,901530.0,2017-10-19 06:31:33,117.21799999999999,39.1653,0.0,86.8695652173913,1508365893.0
23,1.0,901530.0,2017-10-19 06:33:05,117.22,39.1671,0.0,92.0,1508365985.0
24,1.0,901530.0,2017-10-19 06:34:55,117.21600000000001,39.17,0.0,110.0,1508366095.0
25,1.0,901530.0,2017-10-19 06:34:56,117.21799999999999,39.1729,0.0,77.5909090909091,1508366096.3333333
26,1.0,901530.0,2017-10-19 06:36:11,117.221,39.1743,0.0,74.66666666666667,1508366171.0
28,1.0,901530.0,2017-10-19 06:37:30,117.2295,39.1774,0.0,78.85185185185185,1508366250.984127
27,1.0,901530.0,2017-10-19 06:37:36,117.225,39.1766,0.0,85.0,1508366256.0
29,1.0,901530.0,2017-10-19 06:38:41,117.23100000000001,39.175,0.0,70.1111111111111,1508366321.0952382
30,1.0,901530.0,2017-10-19 06:40:17,117.23299999999999,39.173,0.0,95.90476190476191,1508366417.0
31,1.0,901530.0,2017-10-19 06:41:48,117.234,39.1723,0.0,91.0,1508366508.0
2,1.0,901530.0,2017-10-19 08:15:34,117.199,39.1258,0.0,329.0,1508372134.0
3,1.0,901530.0,2017-10-19 08:16:47,117.195,39.1226,0.0,73.0,1508372207.0
4,1.0,901530.0,2017-10-19 08:18:21,117.19200000000001,39.1206,0.0,94.0,1508372301.0
5,1.0,901530.0,2017-10-19 08:19:40,117.18700000000001,39.1228,0.0,79.0,1508372380.0
6,1.0,901530.0,2017-10-19 08:23:31,117.178,39.1252,0.0,251.9142857142857,1508372611.1594203
7,1.0,901530.0,2017-10-19 08:25:42,117.179,39.1288,0.0,130.84057971014494,1508372742.0
8,1.0,901530.0,2017-10-19 08:26:56,117.18299999999999,39.1296,0.0,74.0,1508372816.0
9,1.0,901530.0,2017-10-19 08:28:35,117.186,39.1327,0.0,99.0,1508372915.0
10,1.0,901530.0,2017-10-19 08:30:26,117.185,39.1347,0.0,111.0,1508373026.0
11,1.0,901530.0,2017-10-19 08:33:35,117.182,39.1357,0.0,189.0,1508373215.0
12,1.0,901530.0,2017-10-19 08:35:55,117.18,39.1393,0.0,140.0,1508373355.0
13,1.0,901530.0,2017-10-19 08:37:05,117.18,39.1422,0.0,70.0,1508373425.0
14,1.0,901530.0,2017-10-19 08:38:16,117.182,39.1431,0.0,71.0,1508373496.0
15,1.0,901530.0,2017-10-19 08:42:33,117.189,39.1516,0.0,257.0,1508373753.0
16,1.0,901530.0,2017-10-19 08:46:47,117.193,39.1555,0.0,254.0,1508374007.0
17,1.0,901530.0,2017-10-19 08:47:21,117.195,39.1573,0.0,75.85714285714286,1508374041.0
18,1.0,901530.0,2017-10-19 08:48:25,117.197,39.1594,0.0,64.0,1508374105.0
19,1.0,901530.0,2017-10-19 08:51:47,117.2,39.1628,0.0,202.0,1508374307.0
20,1.0,901530.0,2017-10-19 08:53:41,117.211,39.1651,0.0,114.0,1508374421.0
21,1.0,901530.0,2017-10-19 08:53:45,117.213,39.165,0.0,76.23076923076923,1508374425.1304348
22,1.0,901530.0,2017-10-19 08:55:12,117.21799999999999,39.1653,0.0,86.8695652173913,1508374512.0
23,1.0,901530.0,2017-10-19 08:56:52,117.22,39.1669,0.0,100.0,1508374612.0
24,1.0,901530.0,2017-10-19 08:59:16,117.2155,39.1699,0.0,144.34285714285716,1508374756.3428571
25,1.0,901530.0,2017-10-19 09:00:33,117.21799999999999,39.1729,0.0,77.59090909090911,1508374833.9337661
26,1.0,901530.0,2017-10-19 09:01:48,117.221,39.1743,0.0,74.66666666666667,1508374908.6004329
27,1.0,901530.0,2017-10-19 09:03:23,117.225,39.1766,0.0,95.22727272727273,1508375003.8277056
28,1.0,901530.0,2017-10-19 09:04:42,117.2295,39.1774,0.0,78.85185185185185,1508375082.6795576
29,1.0,901530.0,2017-10-19 09:05:52,117.23100000000001,39.175,0.0,70.11111111111111,1508375152.7906687
30,1.0,901530.0,2017-10-19 09:07:28,117.23299999999999,39.173,0.0,95.90476190476191,1508375248.6954305
31,1.0,901530.0,2017-10-19 09:13:41,117.234,39.1723,0.0,372.7910447761194,1508375621.4864752
2,1.0,901530.0,2017-10-19 10:35:37,117.199,39.1258,0.0,175.14893617021278,1508380537.5445633
3,1.0,901530.0,2017-10-19 10:38:24,117.195,39.1224,0.0,167.0,1508380704.5445633
4,1.0,901530.0,2017-10-19 10:40:40,117.19200000000001,39.1207,0.0,135.98484848484847,1508380840.5294118
5,1.0,901530.0,2017-10-19 10:43:43,117.18700000000001,39.1228,0.0,182.47058823529412,1508381023.0
6,1.0,901530.0,2017-10-19 10:48:13,117.178,39.1252,0.0,270.0,1508381293.0
7,1.0,901530.0,2017-10-19 10:50:03,117.179,39.1288,0.0,110.0,1508381403.0
8,1.0,901530.0,2017-10-19 10:50:43,117.18299999999999,39.1296,0.0,74.0,1508381443.0
9,1.0,901530.0,2017-10-19 10:53:03,117.186,39.1327,0.0,140.0,1508381583.0
10,1.0,901530.0,2017-10-19 10:54:13,117.186,39.1347,0.0,70.0,1508381653.0
11,1.0,901530.0,2017-10-19 10:56:23,117.181,39.1359,0.0,130.0,1508381783.0
12,1.0,901530.0,2017-10-19 10:58:52,117.18,39.1394,0.0,149.0,1508381932.0
13,1.0,901530.0,2017-10-19 11:00:02,117.18,39.1422,0.0,70.0,1508382002.0
14,1.0,901530.0,2017-10-19 11:01:03,117.18299999999999,39.1431,0.0,61.0,1508382063.0
15,1.0,901530.0,2017-10-19 11:05:03,117.189,39.1516,0.0,240.0,1508382303.0
16,1.0,901530.0,2017-10-19 11:08:13,117.19200000000001,39.1554,0.0,190.0,1508382493.0
17,1.0,901530.0,2017-10-19 11:09:13,117.195,39.1573,0.0,75.85714285714286,1508382553.0
18,1.0,901530.0,2017-10-19 11:11:13,117.197,39.1592,0.0,120.0,1508382673.0
19,1.0,901530.0,2017-10-19 11:13:03,117.2,39.1628,0.0,110.0,1508382783.0
20,1.0,901530.0,2017-10-19 11:15:42,117.211,39.165,0.0,159.0,1508382942.0
21,1.0,901530.0,2017-10-19 11:16:23,117.213,39.165,0.0,76.23076923076923,1508382983.0
22,1.0,901530.0,2017-10-19 11:18:13,117.21799999999999,39.1653,0.0,110.0,1508383093.0
23,1.0,901530.0,2017-10-19 11:19:13,117.22,39.167,0.0,108.9,1508383153.0
24,1.0,901530.0,2017-10-19 11:22:03,117.2155,39.1699,0.0,170.0,1508383323.0
25,1.0,901530.0,2017-10-19 11:22:24,117.21799999999999,39.1729,0.0,77.5909090909091,1508383344.1060605
26,1.0,901530.0,2017-10-19 11:23:38,117.221,39.1743,0.0,74.66666666666666,1508383418.7727273
27,1.0,901530.0,2017-10-19 11:25:14,117.225,39.1766,0.0,95.22727272727272,1508383514.0
28,1.0,901530.0,2017-10-19 11:26:33,117.24,39.1783,0.0,79.0,1508383593.0
29,1.0,901530.0,2017-10-19 11:27:23,117.23100000000001,39.175,0.0,70.1111111111111,1508383643.0
30,1.0,901530.0,2017-10-19 11:28:34,117.244,39.1737,0.0,71.0,1508383714.0
31,1.0,901530.0,2017-10-19 11:30:44,117.234,39.1723,0.0,130.0,1508383844.0
2,1.0,901530.0,2017-10-19 12:54:51,117.199,39.1258,0.0,90.0,1508388891.0
3,1.0,901530.0,2017-10-19 12:56:04,117.195,39.1223,0.0,73.0,1508388964.0
4,1.0,901530.0,2017-10-19 12:58:04,117.19200000000001,39.1207,0.0,120.0,1508389084.0
5,1.0,901530.0,2017-10-19 13:01:24,117.18700000000001,39.12300000000001,0.0,200.0,1508389284.0
6,1.0,901530.0,2017-10-19 13:04:42,117.178,39.1253,0.0,198.0,1508389482.0
7,1.0,901530.0,2017-10-19 13:05:54,117.18,39.1286,0.0,72.0,1508389554.0
8,1.0,901530.0,2017-10-19 13:06:43,117.18299999999999,39.1296,0.0,74.0,1508389603.0
9,1.0,901530.0,2017-10-19 13:08:08,117.18700000000001,39.1324,0.0,85.0,1508389688.0
10,1.0,901530.0,2017-10-19 13:09:27,117.186,39.1348,0.0,79.0,1508389767.0
11,1.0,901530.0,2017-10-19 13:11:07,117.182,39.1359,0.0,100.0,1508389867.0
12,1.0,901530.0,2017-10-19 13:13:18,117.18,39.1395,0.0,131.0,1508389998.0
13,1.0,901530.0,2017-10-19 13:14:28,117.18,39.1422,0.0,70.0,1508390068.0
14,1.0,901530.0,2017-10-19 13:15:48,117.18299999999999,39.1431,0.0,80.0,1508390148.0
15,1.0,901530.0,2017-10-19 13:18:52,117.189,39.1517,0.0,184.0,1508390332.0
16,1.0,901530.0,2017-10-19 13:22:32,117.19200000000001,39.1554,0.0,220.0,1508390552.0
17,1.0,901530.0,2017-10-19 13:23:26,117.195,39.1573,0.0,75.85714285714286,1508390606.0
18,1.0,901530.0,2017-10-19 13:24:32,117.197,39.1592,0.0,66.0,1508390672.0
19,1.0,901530.0,2017-10-19 13:27:24,117.2,39.1629,0.0,172.0,1508390844.0
21,1.0,901530.0,2017-10-19 13:29:57,117.213,39.165,0.0,76.23076923076924,1508390997.1304348
20,1.0,901530.0,2017-10-19 13:30:03,117.211,39.1649,0.0,159.0,1508391003.0
22,1.0,901530.0,2017-10-19 13:31:24,117.21799999999999,39.1653,0.0,86.86956521739131,1508391084.0
23,1.0,901530.0,2017-10-19 13:32:54,117.22,39.1669,0.0,90.0,1508391174.0
24,1.0,901530.0,2017-10-19 13:34:56,117.215,39.1697,0.0,122.0,1508391296.0
25,1.0,901530.0,2017-10-19 13:35:06,117.21799999999999,39.1729,0.0,77.5909090909091,1508391306.3333333
26,1.0,901530.0,2017-10-19 13:36:21,117.221,39.1743,0.0,74.66666666666666,1508391381.0
27,1.0,901530.0,2017-10-19 13:38:02,117.225,39.1765,0.0,101.0,1508391482.0
29,1.0,901530.0,2017-10-19 13:39:17,117.23100000000001,39.175,0.0,70.11111111111111,1508391557.0952382
28,1.0,901530.0,2017-10-19 13:39:23,117.23,39.1774,0.0,81.0,1508391563.0
30,1.0,901530.0,2017-10-19 13:40:53,117.23299999999999,39.173,0.0,95.90476190476191,1508391653.0
31,1.0,901530.0,2017-10-19 13:45:13,117.234,39.1722,0.0,260.0,1508391913.0
2,1.0,901530.0,2017-10-19 15:09:57,117.199,39.1258,0.0,70.0,1508396997.0
3,1.0,901530.0,2017-10-19 15:12:03,117.195,39.1226,0.0,126.0,1508397123.0
4,1.0,901530.0,2017-10-19 15:15:43,117.19200000000001,39.1208,0.0,220.0,1508397343.0
5,1.0,901530.0,2017-10-19 15:20:13,117.18700000000001,39.1228,0.0,270.0,1508397613.0
6,1.0,901530.0,2017-10-19 15:23:56,117.178,39.1252,0.0,223.0,1508397836.0
7,1.0,901530.0,2017-10-19 15:26:46,117.179,39.1288,0.0,170.0,1508398006.0
8,1.0,901530.0,2017-10-19 15:27:27,117.18299999999999,39.1296,0.0,74.0,1508398047.0
9,1.0,901530.0,2017-10-19 15:28:55,117.186,39.1327,0.0,88.0,1508398135.0
10,1.0,901530.0,2017-10-19 15:30:07,117.186,39.1347,0.0,72.0,1508398207.0
11,1.0,901530.0,2017-10-19 15:32:03,117.181,39.1359,0.0,116.0,1508398323.0
12,1.0,901530.0,2017-10-19 15:34:23,117.18,39.1394,0.0,140.0,1508398463.0
13,1.0,901530.0,2017-10-19 15:35:01,117.18,39.1422,0.0,87.55319148936171,1508398501.6571429
14,1.0,901530.0,2017-10-19 15:36:22,117.18299999999999,39.1431,0.0,80.34285714285714,1508398582.0
15,1.0,901530.0,2017-10-19 15:39:23,117.189,39.1519,0.0,181.0,1508398763.0
16,1.0,901530.0,2017-10-19 15:42:56,117.19200000000001,39.1553,0.0,213.0,1508398976.0
17,1.0,901530.0,2017-10-19 15:44:46,117.194,39.1574,0.0,110.0,1508399086.0
18,1.0,901530.0,2017-10-19 15:46:06,117.196,39.1594,0.0,80.0,1508399166.0
19,1.0,901530.0,2017-10-19 15:48:02,117.2,39.1627,0.0,116.0,1508399282.0
20,1.0,901530.0,2017-10-19 15:51:29,117.211,39.165,0.0,207.0,1508399489.0
21,1.0,901530.0,2017-10-19 15:51:44,117.213,39.165,0.0,76.23076923076924,1508399504.1304348
22,1.0,901530.0,2017-10-19 15:53:11,117.21799999999999,39.1653,0.0,86.8695652173913,1508399591.0
23,1.0,901530.0,2017-10-19 15:55:19,117.22,39.1671,0.0,128.0,1508399719.0
24,1.0,901530.0,2017-10-19 15:57:59,117.215,39.1697,0.0,160.0,1508399879.0
25,1.0,901530.0,2017-10-19 15:58:52,117.21799999999999,39.1729,0.0,77.5909090909091,1508399932.0
26,1.0,901530.0,2017-10-19 15:59:56,117.22,39.1741,0.0,64.0,1508399996.0
27,1.0,901530.0,2017-10-19 16:02:08,117.225,39.1766,0.0,132.0,1508400128.0
28,1.0,901530.0,2017-10-19 16:03:18,117.229,39.1777,0.0,70.0,1508400198.0
29,1.0,901530.0,2017-10-19 16:04:28,117.23100000000001,39.175,0.0,70.0,1508400268.0
30,1.0,901530.0,2017-10-19 16:05:28,117.23299999999999,39.173,0.0,95.9047619047619,1508400328.0
31,1.0,901530.0,2017-10-19 16:07:19,117.234,39.1721,0.0,111.0,1508400439.0
2,1.0,901530.0,2017-10-19 17:24:16,117.199,39.1258,0.0,175.14893617021275,1508405056.0
3,1.0,901530.0,2017-10-19 17:26:27,117.196,39.1224,0.0,131.0,1508405187.0
4,1.0,901530.0,2017-10-19 17:29:26,117.194,39.1208,0.0,179.0,1508405366.0
5,1.0,901530.0,2017-10-19 17:51:44,117.18700000000001,39.1228,0.0,1338.0,1508406704.0
6,1.0,901530.0,2017-10-19 17:55:55,117.178,39.1252,0.0,251.0,1508406955.0
7,1.0,901530.0,2017-10-19 17:58:15,117.179,39.1288,0.0,140.0,1508407095.0
8,1.0,901530.0,2017-10-19 17:58:55,117.18299999999999,39.1296,0.0,74.0,1508407135.0
9,1.0,901530.0,2017-10-19 18:00:55,117.186,39.1327,0.0,120.0,1508407255.0
10,1.0,901530.0,2017-10-19 18:01:45,117.186,39.1347,0.0,88.34146341463415,1508407305.0
11,1.0,901530.0,2017-10-19 18:04:45,117.181,39.1359,0.0,180.0,1508407485.0
12,1.0,901530.0,2017-10-19 18:07:45,117.18,39.1394,0.0,180.0,1508407665.0
13,1.0,901530.0,2017-10-19 18:09:55,117.18,39.1422,0.0,130.0,1508407795.0
14,1.0,901530.0,2017-10-19 18:11:25,117.18299999999999,39.1431,0.0,90.0,1508407885.0
15,1.0,901530.0,2017-10-19 18:16:10,117.189,39.1517,0.0,285.0,1508408170.0
16,1.0,901530.0,2017-10-19 18:18:30,117.19200000000001,39.1554,0.0,140.0,1508408310.0
17,1.0,901530.0,2017-10-19 18:19:34,117.195,39.1573,0.0,64.0,1508408374.0
18,1.0,901530.0,2017-10-19 18:20:44,117.196,39.159,0.0,70.0,1508408444.0
19,1.0,901530.0,2017-10-19 18:24:24,117.2,39.1628,0.0,220.0,1508408664.0
20,1.0,901530.0,2017-10-19 18:27:18,117.211,39.1649,0.0,174.0,1508408838.0
21,1.0,901530.0,2017-10-19 18:28:34,117.213,39.165,0.0,76.23076923076924,1508408914.2307692
22,1.0,901530.0,2017-10-19 18:30:01,117.21799999999999,39.1653,0.0,86.8695652173913,1508409001.1003344
23,1.0,901530.0,2017-10-19 18:31:50,117.22,39.167,0.0,108.89999999999999,1508409110.0003345
24,1.0,901530.0,2017-10-19 18:34:14,117.2155,39.1699,0.0,144.34285714285716,1508409254.3431916
25,1.0,901530.0,2017-10-19 18:35:31,117.21799999999999,39.1729,0.0,77.5909090909091,1508409331.9341006
26,1.0,901530.0,2017-10-19 18:36:46,117.221,39.1743,0.0,74.66666666666667,1508409406.6007674
27,1.0,901530.0,2017-10-19 18:38:21,117.225,39.1766,0.0,95.22727272727273,1508409501.8280401
28,1.0,901530.0,2017-10-19 18:39:40,117.2295,39.1774,0.0,78.85185185185185,1508409580.679892
29,1.0,901530.0,2017-10-19 18:40:50,117.23100000000001,39.175,0.0,70.1111111111111,1508409650.7910032
30,1.0,901530.0,2017-10-19 18:42:26,117.23299999999999,39.173,0.0,95.90476190476191,1508409746.695765
31,1.0,901530.0,2017-10-19 18:48:39,117.234,39.1723,0.0,372.7910447761194,1508410119.4868097
2,1.0,901530.0,2017-10-21 08:05:15,117.199,39.1258,0.0,175.14893617021275,1508544315.0
3,1.0,901530.0,2017-10-21 08:08:02,117.195,39.1224,0.0,167.0,1508544482.0
4,1.0,901530.0,2017-10-21 08:09:42,117.19200000000001,39.1208,0.0,100.0,1508544582.0
5,1.0,901530.0,2017-10-21 08:11:02,117.18700000000001,39.1229,0.0,80.0,1508544662.0
6,1.0,901530.0,2017-10-21 08:14:41,117.178,39.125,0.0,219.0,1508544881.0
7,1.0,901530.0,2017-10-21 08:16:46,117.179,39.1289,0.0,125.0,1508545006.0
8,1.0,901530.0,2017-10-21 08:17:35,117.18299999999999,39.1296,0.0,74.0,1508545055.0
9,1.0,901530.0,2017-10-21 08:19:25,117.186,39.1327,0.0,110.0,1508545165.0
10,1.0,901530.0,2017-10-21 08:20:40,117.186,39.1346,0.0,75.0,1508545240.0
11,1.0,901530.0,2017-10-21 08:23:26,117.182,39.1359,0.0,166.0,1508545406.0
12,1.0,901530.0,2017-10-21 08:25:36,117.18,39.1396,0.0,130.0,1508545536.0
13,1.0,901530.0,2017-10-21 08:26:14,117.18,39.1422,0.0,87.55319148936172,1508545574.6571429
14,1.0,901530.0,2017-10-21 08:27:35,117.18299999999999,39.1431,0.0,80.34285714285714,1508545655.0
